date,score
2015-01-30,0.5487241750070536
2015-01-31,0.5354571766654284
2015-02-01,0.5406700587614982
2015-02-02,0.5463438176267466
2015-02-03,0.5346141073183382
2015-02-04,0.5327375169875495
2015-02-05,0.533308242558275
2015-02-06,0.5449255210486185
2015-02-07,0.5494736560921095
2015-02-08,0.55851513866452
2015-02-09,0.517691057898911
2015-02-10,0.5001417955564968
2015-02-11,0.49601288275888933
2015-02-12,0.4995644438203692
2015-02-13,0.4903223033311682
2015-02-14,0.486933275205298
2015-02-15,0.4808134585546211
2015-02-16,0.4752738397619902
2015-02-17,0.46641007525859257
2015-02-18,0.4595025497738264
2015-02-19,0.45311808311538715
2015-02-20,0.46079733491873187
2015-02-21,0.46205098988949206
2015-02-22,0.45575237877838093
2015-02-23,0.45308504527833926
2015-02-24,0.43764438871268274
2015-02-25,0.43461370229730306
2015-02-26,0.42890799659159734
2015-02-27,0.4163520279005669
2015-02-28,0.41367012869460346
2015-03-01,0.4136025839462077
2015-03-02,0.4144572848009085
2015-03-03,0.403235250489039
2015-03-04,0.3914962520723127
2015-03-05,0.38056992504842474
2015-03-06,0.3712578520966416
2015-03-07,0.3649487200522154
2015-03-08,0.34229653173017066
2015-03-09,0.336938931771127
2015-03-10,0.33488313930488683
2015-03-11,0.33618912886886315
2015-03-12,0.35684672494024916
2015-03-13,0.359719975775198
2015-03-14,0.37329808726195013
2015-03-15,0.3781417763786363
2015-03-16,0.38960037288913596
2015-03-17,0.41626892258220255
2015-03-18,0.4171444051889582
2015-03-19,0.4236418303579314
2015-03-20,0.42681567929086806
2015-03-21,0.42711597959116837
2015-03-22,0.42299358265109177
2015-03-23,0.42176621061613556
2015-03-24,0.41977593283835773
2015-03-25,0.41730658743183063
2015-03-26,0.4281829780106591
2015-03-27,0.43636885730180647
2015-03-28,0.4485420060603211
2015-03-29,0.4583714049550375
2015-03-30,0.46573006826471935
2015-03-31,0.4665830818398211
2015-04-01,0.4731176773719717
2015-04-02,0.48465145846766333
2015-04-03,0.49592503135247473
2015-04-04,0.5105956203087779
2015-04-05,0.5222504504502503
2015-04-06,0.5274687840745013
2015-04-07,0.5392319852227291
2015-04-08,0.5424570937671278
2015-04-09,0.5357736435483422
2015-04-10,0.5651128244761878
2015-04-11,0.5573735464154603
2015-04-12,0.5511008236703037
2015-04-13,0.5384080574992766
2015-04-14,0.5397882718565902
2015-04-15,0.5370276279570867
2015-04-16,0.5195617722668923
2015-04-17,0.518660732887592
2015-04-18,0.5143922210256222
2015-04-19,0.5044300849765296
2015-04-20,0.4977859408323855
2015-04-21,0.5055658420905477
2015-04-22,0.517314622965283
2015-04-23,0.5166973629868579
2015-04-24,0.5143124151099191
2015-04-25,0.5162253401005787
2015-04-26,0.5203951123573075
2015-04-27,0.5144020511413483
2015-04-28,0.5078632049241109
2015-04-29,0.5031095836312357
2015-04-30,0.512206137932669
2015-05-01,0.5140761008050769
2015-05-02,0.5196091642328772
2015-05-03,0.5158501062618627
2015-05-04,0.5204885292878387
2015-05-05,0.5113685162750922
2015-05-06,0.4997600720894828
2015-05-07,0.4954185369142616
2015-05-08,0.4903956288556844
2015-05-09,0.5157840040619358
2015-05-10,0.4938434688116911
2015-05-11,0.4969129200015891
2015-05-12,0.5199109308001114
2015-05-13,0.5241234073241458
2015-05-14,0.5257880298246186
2015-05-15,0.5205998444496255
2015-05-16,0.5283400533940957
2015-05-17,0.5091879822236759
2015-05-18,0.4962891570653676
2015-05-19,0.5086341047527809
2015-05-20,0.5069001503014352
2015-05-21,0.501189753143234
2015-05-22,0.5030988998590106
2015-05-23,0.5020944796206335
2015-05-24,0.5085245978948297
2015-05-25,0.5080883849059178
2015-05-26,0.505357992749055
2015-05-27,0.5154961939385815
2015-05-28,0.5173955220792562
2015-05-29,0.5339898264676782
2015-05-30,0.5498298954550738
2015-05-31,0.549414931996632
2015-06-01,0.5449659593357389
2015-06-02,0.5405074247141607
2015-06-03,0.5371161672210645
2015-06-04,0.5438255689304662
2015-06-05,0.5508569634026493
2015-06-06,0.5637812393664936
2015-06-07,0.5731486604499012
2015-06-08,0.5509311174658991
2015-06-09,0.5466789123405478
2015-06-10,0.5434075749142807
2015-06-11,0.5155006531094142
2015-06-12,0.5075710048682082
2015-06-13,0.4981706419468664
2015-06-14,0.49140858856840386
2015-06-15,0.5009468403199439
2015-06-16,0.5372480602447184
2015-06-17,0.5449533645886783
2015-06-18,0.5476848173435189
2015-06-19,0.5568857684945346
2015-06-20,0.5598528944312037
2015-06-21,0.5427647718258398
2015-06-22,0.5514464580977433
2015-06-23,0.5390807913376274
2015-06-24,0.5392518814135433
2015-06-25,0.547732273570406
2015-06-26,0.5471710462475595
2015-06-27,0.5569081102760557
2015-06-28,0.5461828016340805
2015-06-29,0.531509816661403
2015-06-30,0.5320956151615284
2015-07-01,0.5291670352352882
2015-07-02,0.5353183709972796
2015-07-03,0.5358543429618231
2015-07-04,0.5344109369389777
2015-07-05,0.543262751943697
2015-07-06,0.5374344462624502
2015-07-07,0.5347853228594065
2015-07-08,0.5465058552588239
2015-07-09,0.5489370685516767
2015-07-10,0.5614107970090116
2015-07-11,0.5766173225932137
2015-07-12,0.577204519061205
2015-07-13,0.5762087544401362
2015-07-14,0.5761140706376876
2015-07-15,0.572555445965519
2015-07-16,0.5586963405012074
2015-07-17,0.556442361371586
2015-07-18,0.5418346113979824
2015-07-19,0.5428612044419021
2015-07-20,0.5373320089216833
2015-07-21,0.5479321000872475
2015-07-22,0.5384686752287272
2015-07-23,0.5402270215355944
2015-07-24,0.5456099320894235
2015-07-25,0.5420131887944044
2015-07-26,0.538022772078643
2015-07-27,0.5356318835375197
2015-07-28,0.5415803777928541
2015-07-29,0.5318120588273368
2015-07-30,0.5180003285162248
2015-07-31,0.5230901488755062
2015-08-01,0.5152055249472998
2015-08-02,0.5033354429114719
2015-08-03,0.49942272357819184
2015-08-04,0.4931588119604627
2015-08-05,0.4856266805396617
2015-08-06,0.47956176440330817
2015-08-07,0.4773084519904769
2015-08-08,0.4710532501594324
2015-08-09,0.4641607182832939
2015-08-10,0.4650624719700217
2015-08-11,0.4707156383138219
2015-08-12,0.48628576330423684
2015-08-13,0.4993900015631142
2015-08-14,0.4938566105077633
2015-08-15,0.47932226579642745
2015-08-16,0.49781403108864714
2015-08-17,0.4993291826037986
2015-08-18,0.48944670397132006
2015-08-19,0.48952477167199
2015-08-20,0.4769664339079404
2015-08-21,0.48551344245494893
2015-08-22,0.47079563204639835
2015-08-23,0.4632331767717447
2015-08-24,0.4515323010191448
2015-08-25,0.44749062267132683
2015-08-26,0.44087816765788784
2015-08-27,0.43210377227238883
2015-08-28,0.4353047768121357
2015-08-29,0.44056824703747227
2015-08-30,0.4379383162831451
2015-08-31,0.43857458351538264
2015-09-01,0.4530810291875742
2015-09-02,0.46081810692465197
2015-09-03,0.4569771100174973
2015-09-04,0.4651737294557275
2015-09-05,0.45419862320193266
2015-09-06,0.459406956535266
2015-09-07,0.4697512852389697
2015-09-08,0.4823633070968932
2015-09-09,0.4910413428975705
2015-09-10,0.48974927491526205
2015-09-11,0.4937456156153439
2015-09-12,0.49679258010560734
2015-09-13,0.4950260826436785
2015-09-14,0.5095458003438003
2015-09-15,0.49997295157887545
2015-09-16,0.5129599645658883
2015-09-17,0.5211007786472964
2015-09-18,0.5326341575490965
2015-09-19,0.5355660889618615
2015-09-20,0.5390298766361755
2015-09-21,0.5508533738567175
2015-09-22,0.5510200895574138
2015-09-23,0.5555591615964858
2015-09-24,0.5685720611444051
2015-09-25,0.5755548865282144
2015-09-26,0.5855418392722421
2015-09-27,0.59815054767707
2015-09-28,0.6102710775280963
2015-09-29,0.61284285944099
2015-09-30,0.6206944579862866
2015-10-01,0.6212334650784853
2015-10-02,0.6356779095229297
2015-10-03,0.6522256729530503
2015-10-04,0.6592531411507312
2015-10-05,0.6685812914584734
2015-10-06,0.6545683370887905
2015-10-07,0.6562808866919652
2015-10-08,0.6381442011569115
2015-10-09,0.6461093798653025
2015-10-10,0.6569882455296466
2015-10-11,0.6518268011069163
2015-10-12,0.6499100595675332
2015-10-13,0.6485272289410831
2015-10-14,0.656458893869335
2015-10-15,0.6673457327377238
2015-10-16,0.6915043697995866
2015-10-17,0.7104690051166215
2015-10-18,0.7055573889550054
2015-10-19,0.7092495429664653
2015-10-20,0.7016951462954881
2015-10-21,0.7175280285281358
2015-10-22,0.718242923961341
2015-10-23,0.7268980573152696
2015-10-24,0.744739680001183
2015-10-25,0.7548245565443928
2015-10-26,0.7505133972842823
2015-10-27,0.7233541275104928
2015-10-28,0.7105739856665212
2015-10-29,0.6971677299836697
2015-10-30,0.6824161223234336
2015-10-31,0.6946012531622696
2015-11-01,0.6749279230793832
2015-11-02,0.6608193608212881
2015-11-03,0.6547881078169027
2015-11-04,0.658263633365468
2015-11-05,0.6708342800428433
2015-11-06,0.6789974284637236
2015-11-07,0.7017681980598567
2015-11-08,0.6930882561879742
2015-11-09,0.69215153858459
2015-11-10,0.6871307961103851
2015-11-11,0.6892085682455813
2015-11-12,0.6924208562363726
2015-11-13,0.6983813693397428
2015-11-14,0.7026313693397428
2015-11-15,0.6748323101999579
2015-11-16,0.6630467261213802
2015-11-17,0.680092007704333
2015-11-18,0.6968044149407475
2015-11-19,0.7017396694879388
2015-11-20,0.7104482498192961
2015-11-21,0.7260186563856785
2015-11-22,0.7342571275115615
2015-11-23,0.7123443055987395
2015-11-24,0.7028071510584123
2015-11-25,0.7034824991803093
2015-11-26,0.7310293205057676
2015-11-27,0.7715777076025419
2015-11-28,0.8171510035876025
2015-11-29,0.8308543883314634
2015-11-30,0.8242282896161152
2015-12-01,0.822356271314416
2015-12-02,0.8260739610321058
2015-12-03,0.8357726150199181
2015-12-04,0.8551519456995583
2015-12-05,0.858998099545712
2015-12-06,0.8603770756669563
2015-12-07,0.8353214459384293
2015-12-08,0.8310132825598012
2015-12-09,0.8292339507804695
2015-12-10,0.8347767202472895
2015-12-11,0.8421807014718073
2015-12-12,0.8670303718333229
2015-12-13,0.8621792758393698
2015-12-14,0.8785855258393698
2015-12-15,0.8881727171973944
2015-12-16,0.879060176520608
2015-12-17,0.8667134635936474
2015-12-18,0.8555275783957348
2015-12-19,0.8761226042848783
2015-12-20,0.8595171371286155
2015-12-21,0.8519730938702865
2015-12-22,0.851223838868158
2015-12-23,0.857692602713971
2015-12-24,0.8719721974793333
2015-12-25,0.8998594001485832
2015-12-26,0.9002306063838612
2015-12-27,0.8689203145251824
2015-12-28,0.84473085692396
2015-12-29,0.8549470769485076
2015-12-30,0.8445274003059209
2015-12-31,0.8491324093363738
2016-01-01,0.8479653636739154
2016-01-02,0.8491779019002149
2016-01-03,0.8311395015088735
2016-01-04,0.8218729102569882
2016-01-05,0.8043021504751731
2016-01-06,0.8112227853958079
2016-01-07,0.824082520941569
2016-01-08,0.8165105044806634
2016-01-09,0.8144011759007467
2016-01-10,0.8022130094572612
2016-01-11,0.7773804894010209
2016-01-12,0.7756880757978267
2016-01-13,0.7467818257978267
2016-01-14,0.7371332028158704
2016-01-15,0.7487709960179093
2016-01-16,0.756134393173883
2016-01-17,0.7522960279308786
2016-01-18,0.7379986660998844
2016-01-19,0.7112936716317321
2016-01-20,0.7040246827589697
2016-01-21,0.6908028587844574
2016-01-22,0.6929472535518031
2016-01-23,0.6836465981967443
2016-01-24,0.6652807535151101
2016-01-25,0.6488925335672875
2016-01-26,0.6453022370713306
2016-01-27,0.631559390276691
2016-01-28,0.6081224091568413
2016-01-29,0.6673513980439635
2016-01-30,0.6711194181106687
2016-01-31,0.6712437006613985
2016-02-01,0.6535238053734405
2016-02-02,0.6469476997682087
2016-02-03,0.6431190529248559
2016-02-04,0.6383963654132236
2016-02-05,0.6466432789934707
2016-02-06,0.6360239275846454
2016-02-07,0.6348983723016216
2016-02-08,0.6260509308860309
2016-02-09,0.6204588966956546
2016-02-10,0.6162146806553356
2016-02-11,0.6064406898009749
2016-02-12,0.607881165991451
2016-02-13,0.6053929480826724
2016-02-14,0.6071878928353638
2016-02-15,0.5973793653151097
2016-02-16,0.6041843457613945
2016-02-17,0.5943354834461645
2016-02-18,0.63212288741455
2016-02-19,0.6366663302284331
2016-02-20,0.6366446076260653
2016-02-21,0.6333203199734195
2016-02-22,0.6155345596344676
2016-02-23,0.5992582433581515
2016-02-24,0.6019520137312048
2016-02-25,0.6080611594335107
2016-02-26,0.6275683159924601
2016-02-27,0.6473512409113368
2016-02-28,0.5969839411307017
2016-02-29,0.5863568683208645
2016-03-01,0.5829746973514986
2016-03-02,0.5829124538453725
2016-03-03,0.5901926123098296
2016-03-04,0.56877783986766
2016-03-05,0.5836593213491414
2016-03-06,0.5682662089384851
2016-03-07,0.5520958850095405
2016-03-08,0.564043871347168
2016-03-09,0.5814046817467158
2016-03-10,0.5613624945401589
2016-03-11,0.5486489917997502
2016-03-12,0.5453746555165645
2016-03-13,0.5466410280988516
2016-03-14,0.5508681201602975
2016-03-15,0.5420137386410565
2016-03-16,0.5342005360395803
2016-03-17,0.5317045618044756
2016-03-18,0.5249483550482689
2016-03-19,0.4989795734997715
2016-03-20,0.4948385398107152
2016-03-21,0.489556612556957
2016-03-22,0.48093517173845063
2016-03-23,0.4931766339799129
2016-03-24,0.5062103183007259
