date,score
2015-01-30,0.7039258199387177
2015-01-31,0.7010317840905981
2015-02-01,0.699677066880222
2015-02-02,0.68573780696573
2015-02-03,0.6811348401245433
2015-02-04,0.67418024909174
2015-02-05,0.6928480592689841
2015-02-06,0.6572440281425649
2015-02-07,0.6494516008268111
2015-02-08,0.645570745555522
2015-02-09,0.6209079324534025
2015-02-10,0.6187651299738738
2015-02-11,0.6070912948484258
2015-02-12,0.6003102490967919
2015-02-13,0.5889034341185483
2015-02-14,0.5858361869003578
2015-02-15,0.5900272200387593
2015-02-16,0.5892820776128019
2015-02-17,0.6030906175577055
2015-02-18,0.5858630959184192
2015-02-19,0.5776707530930487
2015-02-20,0.5607989582212539
2015-02-21,0.5455484135589447
2015-02-22,0.5461659408221162
2015-02-23,0.5174867844653354
2015-02-24,0.513522465651619
2015-02-25,0.52096552794827
2015-02-26,0.5131000432149085
2015-02-27,0.5246101914954848
2015-02-28,0.539083220541128
2015-03-01,0.531858532555088
2015-03-02,0.5447996810284703
2015-03-03,0.5370121280796271
2015-03-04,0.5394696140764984
2015-03-05,0.5382855438806481
2015-03-06,0.5265510774919997
2015-03-07,0.500307509738998
2015-03-08,0.5138106359938021
2015-03-09,0.5303478908957628
2015-03-10,0.5292475863471825
2015-03-11,0.5284277739666765
2015-03-12,0.5205625479450258
2015-03-13,0.5244093656365038
2015-03-14,0.548769184190791
2015-03-15,0.5564222454152808
2015-03-16,0.5689298508042422
2015-03-17,0.5633156923419824
2015-03-18,0.5612423271107225
2015-03-19,0.5455900737889564
2015-03-20,0.5520738729823926
2015-03-21,0.5447530704165688
2015-03-22,0.5598713499864613
2015-03-23,0.5659508188110282
2015-03-24,0.5563663334962868
2015-03-25,0.5757072344524662
2015-03-26,0.6042830427021874
2015-03-27,0.6467914284464222
2015-03-28,0.6428595980653165
2015-03-29,0.6283195478109805
2015-03-30,0.6123265286137729
2015-03-31,0.6130189205130613
2015-04-01,0.6078738739887044
2015-04-02,0.6128977974336804
2015-04-03,0.6166304443032218
2015-04-04,0.6186674813402587
2015-04-05,0.6276860832149664
2015-04-06,0.6310162599826431
2015-04-07,0.6402198678995412
2015-04-08,0.6280267644512655
2015-04-09,0.6303816039742466
2015-04-10,0.6468898704825131
2015-04-11,0.651725035317678
2015-04-12,0.6453226620706445
2015-04-13,0.625289108906234
2015-04-14,0.6236883556105656
2015-04-15,0.6184295374703913
2015-04-16,0.6208941960678228
2015-04-17,0.6212549464285732
2015-04-18,0.5891340133407893
2015-04-19,0.583683315559961
2015-04-20,0.5913563325886387
2015-04-21,0.5889398074047113
2015-04-22,0.5914714496912554
2015-04-23,0.606392574856032
2015-04-24,0.6072951625942815
2015-04-25,0.5802179851635795
2015-04-26,0.5374785485438611
2015-04-27,0.5566952364961811
2015-04-28,0.5693422042406946
2015-04-29,0.5691969255655619
2015-04-30,0.5894407123232929
2015-05-01,0.5842146586834461
2015-05-02,0.5973725534202882
2015-05-03,0.6028371387447016
2015-05-04,0.6134989034505838
2015-05-05,0.6127457246606502
2015-05-06,0.6321330454491807
2015-05-07,0.6281747064207234
2015-05-08,0.6217923712725081
2015-05-09,0.6302942676062627
2015-05-10,0.6290485007944582
2015-05-11,0.6278605847678325
2015-05-12,0.6282604432250156
2015-05-13,0.6304481295696788
2015-05-14,0.6363778871943517
2015-05-15,0.6281299841188624
2015-05-16,0.6100625527667595
2015-05-17,0.6091967519009587
2015-05-18,0.6493743005836621
2015-05-19,0.6685806880014119
2015-05-20,0.6811796867770045
2015-05-21,0.689126581039688
2015-05-22,0.7149948324498412
2015-05-23,0.7133253728771559
2015-05-24,0.718281474016463
2015-05-25,0.70084680790657
2015-05-26,0.7049836804237242
2015-05-27,0.6904183574514076
2015-05-28,0.6813896486046561
2015-05-29,0.6983352859265378
2015-05-30,0.6966173350350682
2015-05-31,0.7091140670612119
2015-06-01,0.7015567121354361
2015-06-02,0.6936062978077161
2015-06-03,0.6781875886573894
2015-06-04,0.687891166794559
2015-06-05,0.7034798075444899
2015-06-06,0.7349827950055688
